# BEAST v1.8.0, r5971
# Generated Mon Feb 24 17:20:11 PST 2014 [seed=1]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
7363000	-4656.057384927005	-448.3808300258026	-4207.6765549012025	5.649104110783693	3.8255018171055473	0.006022912370092833	-4207.6765549012025	-447.0331174607447
7364000	-4653.980950512191	-438.959289831402	-4215.021660680789	5.615419003283306	3.607677823304565	0.005205356602437713	-4215.021660680789	-437.6710201716792
7365000	-4656.4255857363105	-440.8484419602933	-4215.577143776017	5.925872013525219	3.5538651711921565	0.00572832710627197	-4215.577143776017	-439.57467784137395
7366000	-4666.632403273955	-455.21903328393427	-4211.41336999002	5.718084166050861	3.138555172682714	0.005940194871760044	-4211.41336999002	-454.06933053112573
7367000	-4666.551919040532	-450.2920387441735	-4216.2598802963585	5.782969657047802	3.5495982576359397	0.0059217760337460425	-4216.2598802963585	-449.0192825379194
7368000	-4667.751619141778	-442.3354913543231	-4225.416127787455	5.698664709773039	3.2311518804750228	0.0057063124589044265	-4225.416127787455	-441.1569463488611
7369000	-4649.931321924501	-435.8211895554664	-4214.1101323690355	5.888791207897114	3.5686851129388217	0.006051075053969117	-4214.1101323690355	-434.54294126816916
7370000	-4644.943066879556	-424.2101807356206	-4220.7328861439355	5.6175904696705405	3.370470659099945	0.005880574448516462	-4220.7328861439355	-422.9892477651056
7371000	-4650.494581383923	-421.3048318787762	-4229.189749505147	5.932457099396872	3.5380742415242747	0.005908396325176323	-4229.189749505147	-420.0353409028962
7372000	-4655.528879667093	-430.7791436667751	-4224.749736000318	5.855917155423764	3.5158637713698657	0.005826146666274108	-4224.749736000318	-429.5160322863807
7373000	-4638.706814508877	-426.51402924139234	-4212.192785267484	5.996632912053007	3.05453214771822	0.005761937720112103	-4212.192785267484	-425.3916408659127
7374000	-4641.331631776246	-418.38446388604393	-4222.947167890202	6.126298465548801	3.2513594419251204	0.005794711082876783	-4222.947167890202	-417.19959597625507
7375000	-4629.31868333329	-413.4981523051602	-4215.82053102813	5.745688632960334	3.110927326890671	0.006334604267214242	-4215.82053102813	-412.35689684329833
7376000	-4636.7340851752815	-416.5490832149858	-4220.185001960296	5.335790778321733	2.9286466018457835	0.0063825671380075884	-4220.185001960296	-415.4681602421652
7377000	-4632.647857857387	-428.56711349191835	-4204.0807443654685	5.337484067377429	3.400364784679336	0.00601522914908817	-4204.0807443654685	-427.33721554729067
7378000	-4628.1539164572405	-417.1348103932219	-4211.019106064018	5.549961772827241	2.828822419285565	0.006465757810759805	-4211.019106064018	-416.08848411661177
7379000	-4618.761975755132	-423.245869096588	-4195.516106658544	5.414459024076223	2.970342824282259	0.0058648678602189214	-4195.516106658544	-422.15132685352336
7380000	-4608.156251625653	-413.2400465279699	-4194.916205097683	5.361821731912521	3.231395270264525	0.006209149825409204	-4194.916205097683	-412.06092336196497
7381000	-4619.90720416071	-412.45717371231706	-4207.450030448393	5.336566002686247	2.8405459291409962	0.0065074235094228355	-4207.450030448393	-411.4066700265373
7382000	-4596.391307051361	-400.4114495623689	-4195.979857488992	5.3804014483222975	2.7532480914125004	0.006623571236998352	-4195.979857488992	-399.39204465228175
7383000	-4597.79600626102	-398.19007152993044	-4199.605934731089	5.249949068433004	2.991150677516188	0.006755097190357861	-4199.605934731089	-397.0876582773915
7384000	-4594.094164764381	-389.30481144681414	-4204.7893533175675	5.32685987541606	2.2804982563287113	0.007547373759525191	-4204.7893533175675	-388.4728701204857
7385000	-4603.77226539367	-388.4192140565038	-4215.353051337166	5.444251653207882	2.7382488241439353	0.007011819150812943	-4215.353051337166	-387.40488363655015
7386000	-4594.302834711178	-383.890599106561	-4210.412235604616	5.498645696929002	2.4183487739626033	0.00726618872609955	-4210.412235604616	-383.00024793536465
7387000	-4619.59671333791	-403.0609263026129	-4216.535787035297	5.756989096999311	2.7787105924123363	0.006076628078730204	-4216.535787035297	-402.03286267010645
7388000	-4611.484414269032	-405.27287558975576	-4206.211538679276	6.049570310408053	2.708754237688037	0.006033215109596008	-4206.211538679276	-404.2703535363348
7389000	-4614.042488527162	-410.103120158597	-4203.939368368565	6.176051608720163	2.9045111122582234	0.005684143304636127	-4203.939368368565	-409.03117093097273
7390000	-4617.802378220943	-416.6005833508044	-4201.201794870139	5.671387712405517	3.2599632949012736	0.006859101525190296	-4201.201794870139	-415.41200831319674
7391000	-4622.125662318243	-407.55049650716836	-4214.575165811074	5.639911158195884	2.98551618642324	0.006906753080269203	-4214.575165811074	-406.44981709541867
7392000	-4623.2406133802415	-411.6729848165332	-4211.567628563708	5.571106320216792	3.1631215821064202	0.006836800327478252	-4211.567628563708	-410.5145886337634
7393000	-4619.624097903598	-415.54418402166084	-4204.0799138819375	5.359313249157512	3.1132896227207705	0.006647908891965708	-4204.0799138819375	-414.4018561891061
7394000	-4640.703409430531	-419.70069865898245	-4221.002710771549	5.441120713642579	3.0571628766478915	0.006500743697068904	-4221.002710771549	-418.5767105938981
7395000	-4636.90839038267	-423.0562748739759	-4213.852115508695	5.292401087361392	3.3565557980328844	0.006730482733378007	-4213.852115508695	-421.8386290031101
7396000	-4636.96236471834	-411.7983778020897	-4225.16398691625	5.303569183309931	2.963207858662239	0.006530468743932912	-4225.16398691625	-410.70557491579325
7397000	-4632.648602032834	-416.35981299071454	-4216.28878904212	5.404982791810545	3.213734414094911	0.006600437858692623	-4216.28878904212	-415.1857789230262
7398000	-4641.511161671211	-428.3012374879365	-4213.209924183275	5.464161202729198	3.0382180831138488	0.005936724651261949	-4213.209924183275	-427.18402957659464
7399000	-4643.143681283305	-431.9223334161244	-4211.221347867181	5.464161202729198	3.275610625338284	0.005746864967787683	-4211.221347867181	-430.73008224896415
7400000	-4647.081421698885	-426.87283953299203	-4220.208582165893	5.4376538881488825	3.2277795270523595	0.006017767318743346	-4220.208582165893	-425.6950273177678
7401000	-4646.658659073204	-422.40263852189037	-4224.256020551314	5.449059983441571	3.376713410264988	0.006574511811696273	-4224.256020551314	-421.17916113746304
7402000	-4636.535205593154	-420.6592509125462	-4215.875954680609	5.23324961268771	2.8962664834926737	0.0061803374645037785	-4215.875954680609	-419.58964808701097
7403000	-4648.139653924266	-416.7120424648258	-4231.42761145944	5.349312029171515	3.1370906954726223	0.0067689122375583525	-4231.42761145944	-415.5619777122667
7404000	-4633.973751831702	-414.56518047304064	-4219.408571358662	5.312082341069651	2.8355423392932635	0.006152894217130476	-4219.408571358662	-413.51679435860154
7405000	-4643.4700558348795	-420.051506759786	-4223.418549075093	5.22324737713964	3.572107707239771	0.007030394288846336	-4223.418549075093	-418.77132054973487
7406000	-4638.963358467661	-422.7114093978755	-4216.251949069786	5.1806583432599425	3.2777276638768313	0.006399733839743358	-4216.251949069786	-421.51785926712984
7407000	-4642.873034257558	-418.689053628546	-4224.183980629012	5.249030932100438	3.1920408163138863	0.005557761510858211	-4224.183980629012	-417.5228354004636
7408000	-4645.666264234715	-412.3447123175532	-4233.321551917162	5.385383665281325	3.0104774757311734	0.0058303700484713126	-4233.321551917162	-411.2367832515133
7409000	-4623.91210109217	-410.0420841752396	-4213.870016916931	5.448843519146875	2.9408830762278955	0.00591579041310598	-4213.870016916931	-408.95745848251283
7410000	-4619.417320325079	-405.4448436991318	-4213.972476625948	5.388507008845377	2.950414778145546	0.005741944570862634	-4213.972476625948	-404.35715599133164
7411000	-4617.148303782676	-402.82394489805705	-4214.324358884619	5.517716295599237	2.893750072952448	0.006611401756963129	-4214.324358884619	-401.75478023223735
7412000	-4619.296187434678	-399.3761895071383	-4219.91999792754	5.429857611052436	2.4558512422498127	0.006258789262945739	-4219.91999792754	-398.4714572785414
7413000	-4634.380285809831	-405.6461612075202	-4228.734124602311	5.79303920008941	3.020338391635915	0.006936157709028334	-4228.734124602311	-404.533856174491
7414000	-4638.853869746503	-418.4235840232526	-4220.430285723251	5.638849494182593	3.045670279730946	0.0062030284891056746	-4220.430285723251	-417.30365999311914
7415000	-4625.556369455102	-424.3912228722603	-4201.165146582842	5.639505543163455	3.107133379320344	0.005824875454867581	-4201.165146582842	-423.2516974386644
7416000	-4631.757241854471	-422.6053925321462	-4209.151849322325	5.6381686737165415	2.9694157370889562	0.0064410209766016255	-4209.151849322325	-421.5105862992261
7417000	-4630.805449231729	-427.1175147925452	-4203.687934439184	5.300904603293352	3.2700886603592436	0.006187157021044569	-4203.687934439184	-425.92651053772283
7418000	-4646.008415598787	-427.2285033126245	-4218.7799122861625	5.414205292566612	3.1205692259982345	0.006176931668051359	-4218.7799122861625	-426.08431095154583
7419000	-4649.690897030405	-424.6548357965968	-4225.036061233808	5.591861370785599	3.114558650062906	0.006068189556574583	-4225.036061233808	-423.5126801502122
7420000	-4656.670487355929	-430.7916621963413	-4225.878825159588	5.896376915144102	3.149687785678955	0.00662696272647927	-4225.878825159588	-429.637731901347
7421000	-4644.699719907163	-435.4313102428101	-4209.2684096643525	5.290824440681425	3.0652166167937955	0.00629902677666543	-4209.2684096643525	-434.3048929748216
7422000	-4650.584256903483	-445.7192495574152	-4204.865007346068	5.319882686740043	3.302050193851218	0.005290461377792768	-4204.865007346068	-444.5194155496098
7423000	-4652.2164903871935	-450.20633784374695	-4202.010152543447	5.583054399852507	3.6498476675481344	0.00546755779673818	-4202.010152543447	-448.90618485414507
7424000	-4663.9982728223595	-449.9897748181295	-4214.00849800423	5.426058601039272	3.3903153885137582	0.005333341127789365	-4214.00849800423	-448.76351852497703
7425000	-4653.295532553489	-446.6423463963964	-4206.653186157092	5.900759857648652	3.531197554425194	0.0053898894671124626	-4206.653186157092	-445.3753194429712
7426000	-4650.429252927786	-437.10637049052775	-4213.322882437258	5.483418993393343	3.8315085695300897	0.006311728822106802	-4213.322882437258	-435.75680015368056
7427000	-4658.981050426202	-438.8928422866318	-4220.08820813957	6.237429151152106	3.423702741940215	0.006041457077252016	-4220.08820813957	-437.6560781910659
7428000	-4657.356457976422	-436.388777925853	-4220.967680050569	6.673914704885724	2.9553371074569217	0.00557615740163108	-4220.967680050569	-435.2995890437423
7429000	-4643.227437597671	-429.97413183216094	-4213.25330576551	5.66489344358454	3.4354108123722926	0.005436219180269797	-4213.25330576551	-428.7345590984247
7430000	-4628.668457031194	-426.33257676213634	-4202.335880269057	5.76204548653975	3.364941385767166	0.006188870206483704	-4202.335880269057	-425.1129773477762
7431000	-4633.700201024174	-436.20315205279576	-4197.497048971378	5.785162322481112	2.8275907379160055	0.005979390197058077	-4197.497048971378	-435.1577476428885
7432000	-4638.343405507228	-435.29673917440255	-4203.046666332826	5.886934172835854	3.5536150500200936	0.005731840601563076	-4203.046666332826	-434.02304192450447
7433000	-4633.13573374698	-430.0482226656668	-4203.087511081313	5.654032996856485	3.0710573273646453	0.006137999488395539	-4203.087511081313	-428.92006275756586
7434000	-4631.247691295823	-426.35292908907695	-4204.894762206746	5.871990971373126	3.230473541415551	0.006539128344024856	-4204.894762206746	-425.17376122699477
7435000	-4632.895559072391	-426.48859577883786	-4206.406963293553	6.100859544342203	3.178863897788071	0.006006361718073363	-4206.406963293553	-425.3260655490085
7436000	-4654.93062564526	-432.9922264080057	-4221.938399237254	6.5991391082655575	3.4842460127297135	0.0048770418390007165	-4221.938399237254	-431.73909769751964
7437000	-4635.059432520536	-428.0219438092859	-4207.037488711249	6.3405865106910095	3.053458415654414	0.005544271870941528	-4207.037488711249	-426.9001246824104
7438000	-4642.6274791317155	-438.7294815051908	-4203.897997626525	6.1823000200564495	3.079863240170554	0.00559917175844809	-4203.897997626525	-437.5989971399747
7439000	-4640.328407129678	-432.8785201811709	-4207.449886948508	5.63642474003921	3.333349484348148	0.005451046557110225	-4207.449886948508	-431.6690914849952
7440000	-4648.341255763146	-430.23512257636753	-4218.106133186779	5.914382315873874	3.244345164972712	0.006086800577707221	-4218.106133186779	-429.05212224415715
7441000	-4651.558694211426	-422.967599555785	-4228.5910946556405	5.981594709690698	2.9428193900076502	0.006001723787256953	-4228.5910946556405	-421.88222973397797
7442000	-4661.663400672006	-423.2381457822545	-4238.425254889751	5.813516028172703	2.9466370917707154	0.0058594587292304925	-4238.425254889751	-422.1516217723236
7443000	-4650.329569257563	-418.73767378023877	-4231.591895477324	5.306320423218838	2.9286920232493	0.006263474644064654	-4231.591895477324	-417.65685439068295
7444000	-4650.7734467055125	-424.8248824632064	-4225.948564242306	5.494686441111193	3.0935312668137627	0.006063313478676657	-4225.948564242306	-423.68950590652827
7445000	-4645.903802640124	-430.25726147942237	-4215.646541160701	5.63883535669946	3.059203453721196	0.005934005961982129	-4215.646541160701	-429.1331729006239
7446000	-4639.625505981717	-439.61665380806977	-4200.008852173647	5.86360625123097	3.6175505078225045	0.00570133496384151	-4200.008852173647	-438.3251553316004
7447000	-4645.228026142697	-432.1424028450756	-4213.085623297621	5.7624848447938835	3.625224190615959	0.0055571300215615915	-4213.085623297621	-430.8489295829726
7448000	-4641.234080423583	-432.5549492757079	-4208.679131147875	6.0620671962988935	3.0259279945387956	0.006640646835688554	-4208.679131147875	-431.4410908093811
7449000	-4637.850485352116	-440.3888688430889	-4197.461616509027	5.460842753849055	3.8054579606558705	0.005718210239709094	-4197.461616509027	-439.04671429118116
7450000	-4650.486585843695	-436.74092020356375	-4213.745665640132	5.84513060393573	3.387433695541733	0.005754541517249436	-4213.745665640132	-435.515093049304
7451000	-4646.001545704581	-437.41026408896056	-4208.591281615621	5.547370068372765	3.3414734756840505	0.005981476441075742	-4208.591281615621	-436.1978707424291
7452000	-4631.517328746125	-434.6966747817955	-4196.82065396433	5.746073761771081	3.334451944313344	0.006167709558997681	-4196.82065396433	-433.486198740912
7453000	-4634.6153508827765	-436.5246290137889	-4198.090721868987	5.55660985544394	3.332642354470117	0.005724966250395661	-4198.090721868987	-435.3151385583598
7454000	-4627.942541836463	-429.26808564981286	-4198.67445618665	5.4446396246287625	3.4719399491230734	0.006268522550248944	-4198.67445618665	-428.01710362637357
7455000	-4626.673826670464	-439.60036740792225	-4187.073459262542	5.878818901235468	3.3253645683790234	0.005279086998666095	-4187.073459262542	-438.393509008201
7456000	-4638.792323515405	-434.2270778859692	-4204.565245629436	5.626855817597079	3.2102578508920048	0.006381877319668317	-4204.565245629436	-433.054344747353
7457000	-4633.910108416935	-427.0888172424248	-4206.82129117451	5.573821967269469	3.0234750607708967	0.006836111176738756	-4206.82129117451	-425.9755742790143
